Site Pt,Area,Northing,Easting,Date Time,CH4 flux,H2S flux,CO2 flux,Pressure,Temp,CH4 slope,H2S slope,CO2 slope
FR062012_40,FR,1234734.199,2331793.625,20‐06‐2012 11:41:31,0,0.001628,0.015352,784.5,42.3,0,0.007,0.066
FR062012_41,FR,1234548.32,2331738.877,20‐06‐2012 11:46:13,0,0.001395,0.069074,784.9,42.5,0,0.006,0.296999991
FR062012_42,FR,1234538.129,2331542.9,20‐06‐2012 11:51:14,0,0.000929,0.086402,784.6,42.8,0,0.004,0.372000009
FR062012_43,FR,1234763.925,2331554.599,20‐06‐2012 11:55:18,0,0.002085,0.090127,783.4,43.1,0,0.009,0.388999999
FR062012_44,FR,1234916.491,2331529.238,20‐06‐2012 11:59:54,0,0.006013,0.157952,782.7,43.4,0,0.026000001,0.683000028
FR062012_45,FR,1235136.868,2331584.679,20‐06‐2012 12:11:15,0,0.002308,0.144478,782.6,44.0,0,0.01,0.625999987
FR062012_46,FR,1235160.111,2331364.349,20‐06‐2012 12:45:22,0,0.006668,0.125081,783.1,45.4,‐1.991999984,0.028999999,0.54400003
FR062012_47,FR,1234942.798,2331371.929,20‐06‐2012 12:49:20,0,0.00413,0.11037,782.0,45.6,‐3.125,0.017999999,0.481000006
FR062012_48,FR,1234740.595,2331367.006,20‐06‐2012 12:53:38,0,0.002522,0.146533,782.0,45.8,‐2.670000076,0.011,0.638999999
FR062012_49,FR,1234535.228,2331284.233,20‐06‐2012 12:57:34,0,0.004586,0.182296,782.2,45.9,0,0.02,0.795000017
FR062012_50,FR,1234545.855,2331152.939,20‐06‐2012 13:02:06,0,0.001833,0.102853,781.9,46.1,‐1.151000023,0.008,0.449000001
FR062012_51,FR,1234548.659,2330968.618,20‐06‐2012 13:06:35,0,0.001374,0.345975,781.8,46.2,‐1.991000056,0.006,1.511000037
FR062012_52,FR,1234754.118,2330966.62,20‐06‐2012 13:09:32,0,0.001373,1.312979,781.4,46.3,‐1.088999987,0.006,5.738999844
FR062012_53,FR,1234776.672,2331204.216,20‐06‐2012 13:12:23,0,0.002287,0.088717,781.2,46.4,‐0.024,0.01,0.388000011
FR062012_54,FR,1234941.514,2331146.515,20‐06‐2012 13:16:03,12.85645,0.003657,1.990363,781.4,46.6,56.2480011,0.016000001,8.708000183
FR062012_55,FR,1235123.78,2331195.987,20‐06‐2012 13:19:33,0.306106,0.01165,0.390856,781.2,46.7,1.340000033,0.050999999,1.710999966
FR062012_56,FR,1235323.794,2331357.736,20‐06‐2012 13:23:08,0,0.00274,0.027861,781.2,46.8,‐0.007,0.012,0.122000001
FR062012_57,FR,1235349.628,2331138.556,20‐06‐2012 13:26:28,0,0.00274,0.176928,781.2,46.9,‐2.819999933,0.012,0.774999976
FR062012_58,FR,1235348.468,2330956.697,20‐06‐2012 13:29:30,0,0.003192,0.054956,780.8,47.1,‐2.378000021,0.014,0.240999997
FR062012_59,FR,1235181.374,2330967.208,20‐06‐2012 13:32:26,0,0.00114,0.051057,780.7,47.2,‐0.893000007,0.005,0.224000007
FR062012_60,FR,1234952.766,2330949.789,20‐06‐2012 13:36:44,0,0.002734,0.493097,780.7,47.3,‐1.996000051,0.012,2.164000034
FR062012_61,FR,1235148.337,2330749.294,20‐06‐2012 13:40:23,0,0.010474,0.252069,780.4,47.4,0,0.046,1.106999993
FR062012_62,FR,1234971.523,2330754.482,20‐06‐2012 13:43:27,0,0.002503,0.106015,779.7,47.4,‐0.01,0.011,0.465999991
FR062012_63,FR,1234765.824,2330760.696,20‐06‐2012 13:46:21,0,0.00569,0.333915,780.1,47.4,‐1.782999992,0.025,1.467000008
FR062012_64,FR,1234564.124,2330743.845,20‐06‐2012 13:50:11,0.476981,0.002732,0.270251,780.3,47.4,2.095000029,0.012,1.187000036
FR062012_65,FR,1234364.725,2330943.23,20‐06‐2012 13:54:53,0,0.003417,0.107076,780.8,47.4,‐1.699000001,0.015,0.469999999
FR062012_66,FR,1234335.932,2330750.068,20‐06‐2012 13:58:11,0,0.005926,0.059484,781.1,47.4,‐3.779000044,0.026000001,0.261000007
FR062012_67,FR,1234351.829,2330546.501,20‐06‐2012 14:02:25,0,0.013668,0.131208,780.7,47.4,0,0.059999999,0.575999975
FR062012_68,FR,1234554.934,2330582.316,21‐06‐2012 08:12:45,0,0.000249,0.176995,786.1,22.2,0,0.001,0.711000025
FR062012_69,FR,1234732.312,2330564.433,21‐06‐2012 08:18:38,0,0,1.3243,785.6,23.3,0,‐0.001,5.342999935
FR062012_70,FR,1234954.574,2330554.112,21‐06‐2012 08:23:07,0,0.000988,1.314712,785.6,24.4,0,0.004,5.323999882
FR062012_71,FR,1234564.842,2330365.581,21‐06‐2012 08:32:25,1.426614,0,17.00634,785.9,26.0,5.806000233,0,69.21199799
FR062012_72,FR,1234758.038,2330358.686,21‐06‐2012 08:38:51,0,0,1.728933,785.6,27.4,0,0,7.072000027
FR062012_73,FR,1234738.615,2330161.984,21‐06‐2012 08:50:19,0,0,0.000485,785.1,29.4,‐0.026000001,‐0.001,0.002
FR062012_74,FR,1234541.049,2330142.519,21‐06‐2012 08:56:45,0.741947,0,0.521003,783.6,30.7,3.075999975,0,2.160000086
FR062012_75,FR,1234566.694,2329954.654,21‐06‐2012 09:02:21,0,0.00024,0.065842,784.0,32.0,0,0.001,0.273999989
FR062012_76,FR,1234762.805,2329975.045,21‐06‐2012 09:09:05,0,0.000478,0.021968,783.4,33.7,0,0.002,0.092
FR062012_77,FR,1234342.944,2329965.469,21‐06‐2012 09:19:34,0.363702,0.00071,0.176168,781.9,35.7,1.536000013,0.003,0.744000018
FR062012_78,FR,1234358.724,2329925.299,21‐06‐2012 09:23:52,0.725805,0.000474,0.221083,784.5,36.5,3.062999964,0.002,0.933000028
FR062012_79,FR,1234464.089,2329961.891,21‐06‐2012 09:29:43,0,0.000472,0.118487,784.2,37.6,0,0.002,0.501999974
FR062012_80,FR,1234549.298,2329785.081,21‐06‐2012 09:38:04,0,0.001174,0.044619,784.0,39.1,0,0.005,0.189999998
FR062012_81,FR,1234358.398,2329779.199,21‐06‐2012 09:44:00,0,0.002102,0.329155,782.4,40.1,0,0.009,1.409000039
FR062012_82,FR,1234142.367,2329782.508,21‐06‐2012 09:50:20,0,0.001402,0.15613,784.3,40.7,0,0.006,0.667999983
FR062012_83,FR,1234136.145,2329960.106,21‐06‐2012 09:55:01,0,0.002105,0.105712,785.8,41.1,0,0.009,0.451999992
FR062012_84,FR,1234136.782,2330161.568,21‐06‐2012 09:59:31,0,0.001636,0.084142,785.8,41.3,0,0.007,0.360000014
FR062012_85,FR,1234345.693,2330165.794,21‐06‐2012 10:04:18,0,0.001169,0.074335,786.4,41.5,0,0.005,0.317999989
FR062012_86,FR,1234462.721,2330158.385,21‐06‐2012 10:08:32,0.677963,0.0007,0.490625,785.1,41.6,2.905999899,0.003,2.102999926
FR062012_87,FR,1234465.099,2330356.424,21‐06‐2012 10:13:24,0,0.001165,0.030746,784.6,41.9,0,0.005,0.131999999
FR062012_88,FR,1234353.572,2330357.771,21‐06‐2012 10:17:41,0,0.001398,0.157316,785.8,42.2,0,0.006,0.675000012
pbmw1_01,PBMW1,1237031.339,2384491.097,27‐06‐2012 14:12:27,0,0.004469,0.137836,783.0,38.2,0,0.018999999,0.586000025
pbmw1_02,PBMW1,1237079.685,2384496.727,27‐06‐2012 14:16:00,0,0.003517,0.081124,783.0,39.2,0,0.015,0.345999986
pbmw1_03,PBMW1,1237069.693,2384544.741,27‐06‐2012 14:18:22,0,0.000936,0.057333,783.0,39.8,0,0.004,0.245000005
pbmw1_04,PBMW1,1237072.774,2384599.856,27‐06‐2012 14:20:41,0,0.001169,0.042076,783.4,40.3,0,0.005,0.180000007
pbmw1_05,PBMW1,1237075.573,2384645.94,27‐06‐2012 14:23:04,0,0.000467,0.127887,783.1,40.7,0,0.002,0.547999978
pbmw1_06,PBMW1,1237072.963,2384694.154,27‐06‐2012 14:25:08,0,0.001398,0.107214,783.1,41.1,0,0.006,0.460000008
pbmw1_07,PBMW1,1237028.241,2384699.329,27‐06‐2012 14:27:26,0,0.00163,0.066363,783.1,41.4,0,0.007,0.284999996
pbmw1_08,PBMW1,1236971.525,2384697.298,27‐06‐2012 14:29:22,0,0.00163,0.118724,783.4,41.6,0,0.007,0.50999999
pbmw1_09,PBMW1,1236932.024,2384695.776,27‐06‐2012 14:31:47,0,0.001163,0.033955,783.4,41.9,0,0.005,0.145999998
pbmw1_10,PBMW1,1236876.527,2384682.499,27‐06‐2012 14:34:06,0,0.001627,0.089727,783.5,42.1,0,0.007,0.386000007
pbmw1_11,PBMW1,1236872.682,2384644.669,27‐06‐2012 14:36:04,0,0.002555,0.073864,783.4,42.3,0,0.011,0.317999989
pbmw1_12,PBMW1,1236872.964,2384598.351,27‐06‐2012 14:38:12,0,0.006732,0.168525,783.4,42.5,0,0.028999999,0.726000011
pbmw1_13,PBMW1,1236870.552,2384549.601,27‐06‐2012 14:40:06,0,0.003247,0.083028,783.2,42.7,0,0.014,0.35800001
pbmw1_14,PBMW1,1236873.632,2384501.33,27‐06‐2012 14:42:09,0,0.001391,0.084825,783.4,43.0,0,0.006,0.365999997
pbmw1_15,PBMW1,1236924.184,2384496.981,27‐06‐2012 14:44:16,0,0.002778,0.074783,783.1,43.2,0,0.012,0.323000014
pbmw1_16,PBMW1,1236977.518,2384501.396,27‐06‐2012 14:46:18,0,0.002545,0.033781,783.1,43.4,0,0.011,0.145999998
pbmw1_17,PBMW1,1237024.808,2384547.737,27‐06‐2012 14:48:18,0,0.001618,0.046689,783.0,43.7,0,0.007,0.202000007
pbmw1_18,PBMW1,1237023.667,2384602.326,27‐06‐2012 14:50:22,0,0.000924,0.057523,783.1,43.9,0,0.004,0.248999998
pbmw1_19,PBMW1,1237021.224,2384644.036,27‐06‐2012 14:52:12,0,0.003239,0.06616,784.9,44.2,0,0.014,0.286000013
pbmw1_20,PBMW1,1236978.997,2384645.245,27‐06‐2012 14:55:08,0,0.001153,0.088531,783.0,44.5,0,0.005,0.384000003
pbmw1_21,PBMW1,1236932.908,2384655.572,27‐06‐2012 14:57:19,0,0.002073,0.05736,783.1,44.8,0,0.009,0.248999998
pbmw1_22,PBMW1,1236923.532,2384601.333,27‐06‐2012 14:59:13,0,0.001381,0.120864,783.1,45.0,0,0.006,0.524999976
pbmw1_23,PBMW1,1236924.936,2384553.289,27‐06‐2012 15:01:10,0,0.00483,0.14122,783.1,45.3,0,0.021,0.614000022
pbmw1_24,PBMW1,1236972.915,2384546.746,27‐06‐2012 15:03:17,0,0.004367,0.090322,783.0,45.5,0,0.018999999,0.393000007
pbmw1_25,PBMW1,1236974.21,2384597.286,27‐06‐2012 15:05:06,0,0.001607,0.126515,783.0,45.8,0,0.007,0.550999999
pr062812_01,PR,1237977.646,2387573.805,28‐06‐2012 12:23:04,0,0.000477,0.309881,790.7,37.1,0,0.002,1.299999952
pr062812_02,PR,1238019.47,2387485.355,28‐06‐2012 12:27:02,0,0.000238,0.058669,790.7,38.2,0,0.001,0.246999994
pr062812_03,PR,1238137.433,2387565.252,28‐06‐2012 12:30:40,0,0.002606,0.168449,790.7,39.0,0,0.011,0.711000025
pr062812_04,PR,1238347.347,2387568.249,28‐06‐2012 12:34:10,0,0.002363,0.391124,790.5,39.7,0,0.01,1.654999971
pr062812_05,PR,1238537.941,2387586.176,28‐06‐2012 12:38:18,0,0.001179,0.050445,790.5,40.5,0,0.005,0.214000002
pr062812_06,PR,1238171.347,2387766.517,28‐06‐2012 12:44:04,0,0.004234,0.244139,790.5,41.2,0,0.017999999,1.037999988
pr062812_07,PR,1238351.375,2387764.789,28‐06‐2012 12:51:21,0,0.00704,0.360232,790.5,41.9,0,0.029999999,1.534999967
pr062812_08,PR,1238540.732,2387778.09,28‐06‐2012 12:55:01,0,0.003516,0.42056,790.4,42.2,0,0.015,1.79400003
pr062812_09,PR,1238542.874,2387960.139,28‐06‐2012 13:01:17,0,0.00117,0.1465,790.3,42.7,0,0.005,0.625999987
pr062812_10,PR,1238361.578,2387969.801,28‐06‐2012 13:05:03,0,0.012625,0.717074,790.3,43.0,0,0.054000001,3.066999912
pr062812_11,PR,1238142.126,2387985.305,28‐06‐2012 13:11:34,0,0,0.765204,790.3,43.4,0,‐0.003,3.27699995
pr062812_12,PR,1238152.541,2388150.968,28‐06‐2012 13:15:48,0,0.008865,0.801622,790.1,43.6,0,0.037999999,3.436000109
pr062812_13,PR,1238364.054,2388154.136,28‐06‐2012 13:19:44,0,0.011423,0.388152,790.0,43.8,0,0.048999999,1.664999962
pr062812_14,PR,1238554.195,2388165.89,28‐06‐2012 13:23:09,0,0.018172,0.476438,790.0,44.0,0,0.078000002,2.045000076
pr062812_15,PR,1238569.363,2388377.588,28‐06‐2012 13:28:17,0,0.01909,1.110693,789.9,44.2,0,0.082000002,4.770999908
pr062812_16,PR,1238336.746,2388360.688,28‐06‐2012 13:31:30,0,0.017682,0.746355,789.9,44.4,0,0.075999998,3.207999945
pr062812_17,PR,1238237.948,2388280.42,28‐06‐2012 13:34:27,0.500409,0.002792,0.943355,790.1,44.5,2.151000023,0.012,4.054999828
pr062812_18,PR,1238152.044,2388374.008,28‐06‐2012 13:37:45,0,0.019533,0.696449,790.0,44.6,0,0.083999999,2.994999886
pr062812_19,PR,1238150.083,2388567.107,28‐06‐2012 13:40:54,0,0.014176,0.659061,790.0,44.8,0,0.061000001,2.835999966
pr062812_20,PR,1238371.249,2388568.547,28‐06‐2012 13:44:16,0,0.013473,0.29431,789.9,44.9,0,0.057999998,1.26699996
pr062812_21,PR,1238344.788,2388762.065,28‐06‐2012 13:48:52,0,0.010217,0.422865,789.9,45.0,0,0.044,1.82099998
pr062812_22,PR,1238147.907,2388754.766,28‐06‐2012 13:52:22,0,0.005802,0.345341,789.7,45.1,0,0.025,1.488000035
pr062812_23,PR,1238161.347,2388974.468,28‐06‐2012 13:55:55,0,0.008816,0.852872,789.7,45.2,0,0.037999999,3.676000118
pr062812_24,PR,1238357.166,2388962.913,28‐06‐2012 13:59:48,0,0.012293,0.600951,789.7,45.3,0,0.052999999,2.59100008
pr062812_25,PR,1238355.575,2389162.753,28‐06‐2012 14:02:55,0,0.006721,0.278097,789.3,45.4,0,0.028999999,1.200000048
pr062812_26,PR,1238154.207,2389167.272,28‐06‐2012 14:06:18,0,0.002781,0.410169,789.5,45.5,0,0.012,1.769999981
pr062812_27,PR,1238556.074,2389418.19,28‐06‐2012 14:11:55,0,0.007649,0.932501,789.7,45.5,0,0.033,4.022999763
pr062812_28,PR,1238609.331,2389412.998,28‐06‐2012 14:14:18,0,0.012505,0.181553,789.2,45.6,0,0.054000001,0.783999979
pr062812_29,PR,1238656.08,2389415.537,28‐06‐2012 14:16:45,0,0.008797,0.126399,789.2,45.7,0,0.037999999,0.546000004
pr062812_30,PR,1238651.003,2389460.508,28‐06‐2012 14:19:16,0,0.015035,0.75546,788.8,45.8,0,0.064999998,3.266000032
pr062812_31,PR,1238603.266,2389463.779,28‐06‐2012 14:22:01,0,0.005782,0.244481,789.0,45.9,0,0.025,1.057000041
pr062812_32,PR,1238551.228,2389458.696,28‐06‐2012 14:24:37,0,0.00509,0.083519,789.2,45.9,0,0.022,0.361000001
pr062812_33,PR,1238555.934,2389509.792,28‐06‐2012 14:27:19,0,0.013877,0.319402,789.2,46.0,0,0.059999999,1.381000042
pr062812_34,PR,1238604.432,2389513.609,28‐06‐2012 14:29:47,0,0.00347,1.138518,789.3,46.0,0,0.015,4.921999931
pr062812_35,PR,1238656.978,2389511.42,28‐06‐2012 14:32:21,0,0.009945,0.62747,789.2,46.0,0,0.043000001,2.713000059
pr062812_36,PR,1238651.436,2389560.045,28‐06‐2012 14:34:49,0,0.013874,0.219909,789.3,46.1,0,0.059999999,0.950999975
pr062812_37,PR,1238606.59,2389567.936,28‐06‐2012 14:38:11,1.01961,0.002312,2.197098,789.0,46.1,4.410999775,0.01,9.505000114
pr062812_38,PR,1238554.624,2389558.681,28‐06‐2012 14:40:44,0,0.012712,0.440982,788.9,46.1,0,0.055,1.907999992
pr062812_39,PR,1238551.906,2389623.032,28‐06‐2012 14:46:58,0,0.003007,0.532644,789.2,46.0,0,0.013,2.302999973
pr062812_40,PR,1238608.799,2389614.206,28‐06‐2012 14:49:54,1.647495,0.00185,1.103724,788.9,46.0,7.125999928,0.008,4.774000168
pr062812_41,PR,1238656.692,2389604.882,28‐06‐2012 14:52:15,0,0.006009,0.367947,788.9,46.1,0,0.026000001,1.592000008
pr062812_42,PR,1238653.663,2389643.63,28‐06‐2012 14:54:43,0,0.004851,0.245575,788.8,46.2,0,0.021,1.062999964
pr062812_43,PR,1238605.218,2389649.476,28‐06‐2012 14:57:35,0,0.009932,0.360556,788.9,46.3,0,0.043000001,1.56099999
pr062812_44,PR,1238553.159,2389661.013,28‐06‐2012 15:00:11,0,0.002308,0.040391,788.8,46.5,0,0.01,0.174999997
pr062812_45,PR,1238003.969,2389556.97,29‐06‐2012 10:44:03,0.61587,0.015366,0.76928,790.3,25.1,2.484999895,0.061999999,3.104000092
pr062812_46,PR,1237971.145,2389556.229,29‐06‐2012 10:48:37,0,0.010857,0.599132,790.3,26.4,‐0.01,0.044,2.427999973
pr062812_47,PR,1237965.691,2389504.837,29‐06‐2012 10:51:34,0,0.021113,0.812097,789.4,27.6,0,0.086000003,3.308000088
pr062812_48,PR,1238006.334,2389501.934,29‐06‐2012 10:54:08,0.412288,0.014681,0.547108,789.4,28.6,1.684999943,0.059999999,2.236000061
pr062812_49,PR,1238056.503,2389554.188,29‐06‐2012 10:57:40,0,0.005363,0.278899,789.4,29.7,‐0.179000005,0.022,1.144000053
pr062812_50,PR,1238056.339,2389597.179,29‐06‐2012 11:00:14,0.403497,0.018716,0.889637,789.4,30.6,1.659999967,0.077,3.660000086
pr062812_51,PR,1238052.278,2389638.894,29‐06‐2012 11:03:01,0,0.007755,0.25762,789.4,31.5,0,0.032000002,1.062999964
pr062812_52,PR,1238006.092,2389620.368,29‐06‐2012 11:06:54,0,0.007244,0.624951,789.4,32.6,‐0.694999993,0.029999999,2.588000059
pr062812_53,PR,1237972.336,2389594.656,29‐06‐2012 11:09:37,0.257754,0.018084,0.863439,789.5,33.1,1.069000006,0.075000003,3.58100009
pr062812_54,PR,1237950.478,2389602.096,29‐06‐2012 11:12:18,0,0.005292,0.15276,789.5,33.8,‐1.70599997,0.022,0.63499999
pr062812_55,PR,1237954.073,2389558.954,29‐06‐2012 11:15:34,0,0.008166,0.603321,789.5,34.3,‐0.184,0.034000002,2.512000084
pr062812_56,PR,1237973.638,2389619.46,29‐06‐2012 11:18:38,0,0.018463,0.708566,789.5,34.8,‐0.504999995,0.077,2.954999924
pr062812_57,PR,1238103.23,2389622.192,29‐06‐2012 11:22:15,0,0.015793,0.495567,789.4,35.4,‐1.952000022,0.066,2.071000099
pr062812_58,PR,1238102.395,2389588.566,29‐06‐2012 11:24:38,0,0.015537,0.720425,789.3,35.7,‐1.351999998,0.064999998,3.013999939
pr062812_59,PR,1238105.798,2389552.488,29‐06‐2012 11:27:18,0.287011,0.018863,0.454633,789.5,36.1,1.202000022,0.079000004,1.904000044
pr062812_60,PR,1238137.893,2389566.919,29‐06‐2012 11:32:56,0,0.013813,0.806891,789.5,36.9,‐2.08100009,0.057999998,3.388000011
pr062812_61,PR,1238134.871,2389533.451,29‐06‐2012 11:35:08,0,0.013316,0.258958,789.3,37.3,‐0.032000002,0.056000002,1.088999987
pr062812_62,PR,1238102.905,2389511.144,29‐06‐2012 11:37:36,0,0.01069,1.111328,789.3,37.6,‐1.032999992,0.045000002,4.677999973
pr062812_63,PR,1238054.77,2389503.471,29‐06‐2012 11:40:43,45.42413,0.020635,1.050484,789.3,38.1,191.5149994,0.086999997,4.428999901
pr062812_64,PR,1238046.618,2389449.561,29‐06‐2012 11:49:54,0,0.013247,0.654284,789.2,38.9,‐1.524000049,0.056000002,2.766000032
pr062812_65,PR,1237999.373,2389449.726,29‐06‐2012 11:52:33,0,0.013703,0.494016,789.0,39.2,‐1.557999969,0.057999998,2.09100008
pr062812_66,PR,1238106.793,2389453.128,29‐06‐2012 11:55:00,0,0.018893,0.390856,789.2,39.4,‐1.582999945,0.079999998,1.654999971
pr062812_67,PR,1238273.714,2386969.266,29‐06‐2012 12:22:04,0,0.014701,0.326262,788.8,38.0,‐0.029999999,0.061999999,1.376000047
pr062812_68,PR,1238353.147,2387144.789,29‐06‐2012 12:25:24,0.000237,0.002839,0.241749,789.2,38.9,0.001,0.012,1.021999955
pr062812_69,PR,1238315.643,2387327.382,29‐06‐2012 12:28:26,0,0,0.392384,789.2,39.5,0,‐0.002,1.661999941
pr062812_70,PR,1238713.068,2386648.448,29‐06‐2012 12:35:10,0,0.000941,0.270014,789.0,40.6,‐2.826999903,0.004,1.148000002
pr062812_71,PR,1238540.683,2386751.606,29‐06‐2012 12:38:10,1.918541,0.012208,4.68108,788.8,41.1,8.171999931,0.052000001,19.93899918
pr062812_72,PR,1238157.461,2386970.157,29‐06‐2012 12:50:35,0,0.010761,0.581332,789.0,42.3,‐2.209000111,0.046,2.484999895
pr062812_73,PR,1238346.095,2386788.744,29‐06‐2012 12:53:41,0,0.001168,0.126657,788.9,42.6,‐0.917999983,0.005,0.541999996
pr062812_74,PR,1238145.569,2386745.966,29‐06‐2012 12:56:56,0,0.001634,0.10179,788.9,42.9,‐0.601000011,0.007,0.43599999
pr062812_75,PR,1237980.812,2386767.896,29‐06‐2012 12:59:57,0,0.0014,0.543157,788.9,43.1,‐1,0.006,2.328000069
pr062812_76,PR,1237756.802,2386751.217,29‐06‐2012 13:03:29,0,0.002798,0.268842,788.9,43.3,‐0.808000028,0.012,1.152999997
pr062812_77,PR,1237807.902,2386944.483,29‐06‐2012 13:10:21,0,0.003495,0.218532,789.0,43.6,‐0.514999986,0.015,0.938000023
pr062812_78,PR,1237797.364,2386982.145,29‐06‐2012 13:13:47,0,0.017926,0.530318,788.9,43.8,‐1.139999986,0.077,2.278000116
pr062812_79,PR,1237780.133,2386958.508,29‐06‐2012 13:16:50,0,0.004657,0.335507,789.0,43.8,‐1.27699995,0.02,1.440999985
pr062812_80,PR,1237737.211,2386863.819,29‐06‐2012 13:19:55,0,0.01094,0.438279,789.0,43.9,‐1.363000035,0.046999998,1.883000016
pr062812_81,PR,1237875.785,2387054.668,29‐06‐2012 13:23:35,0,0.003027,0.333856,789.2,43.9,‐0.764999986,0.013,1.434000015
pr062812_82,PR,1237951.635,2386960.14,29‐06‐2012 13:26:39,0,0.000931,1.1109,789.3,43.9,‐2.012000084,0.004,4.770999908
pr062812_83,PR,1237949.458,2387151.962,29‐06‐2012 13:29:54,0,0.004889,0.263795,789.0,43.8,‐1.315000057,0.021,1.133000016
pr062812_84,PR,1237923.586,2387222.907,29‐06‐2012 13:33:32,0,0.005358,0.596382,789.2,43.7,‐0.776000023,0.023,2.559999943
pr062812_85,PR,1237939.13,2387336.47,29‐06‐2012 13:38:07,0,0.002563,0.443233,789.2,43.6,‐1.434000015,0.011,1.90199995
pr062812_86,PR,1238004.195,2387208.366,29‐06‐2012 13:44:09,0,0.000932,0.158008,789.0,43.5,‐1.218000054,0.004,0.677999973
pr062812_87,PR,1238162.074,2387351.868,29‐06‐2012 13:49:18,0,0.004897,0.037542,789.2,43.4,‐1.682000041,0.021,0.160999998
pr062812_88,PR,1238145.991,2387151.54,29‐06‐2012 13:53:27,0,0.002333,0.176364,789.3,43.3,‐1.319000006,0.01,0.755999982
pr062812_89,PR,1238090.049,2387098.118,29‐06‐2012 13:56:01,0,0.0007,0.24173,789.2,43.2,‐0.601999998,0.003,1.036000013
pr062812_90,PR,1238530.713,2386941.294,29‐06‐2012 14:08:09,0,0.01006,0.512821,789.3,42.4,‐3.101999998,0.043000001,2.191999912
pr062812_91,PR,1238534.705,2386558.266,29‐06‐2012 14:20:15,0,0.000234,0.142,788.8,41.7,0,0.001,0.606000006
pr062812_92,PR,1238379.962,2386587.607,29‐06‐2012 14:26:02,0,0.000468,0.738678,786.9,41.5,0,0.002,3.157999992
pr062812_93,PR,1238358.557,2386557.75,29‐06‐2012 14:29:03,1.906402,0.000467,2.036814,786.5,41.6,8.156999588,0.002,8.715000153
pr062812_94,PR,1238174.009,2386566.945,29‐06‐2012 14:34:37,0,0.000701,0.090413,786.2,41.6,‐0.048999999,0.003,0.386999995
sftc071012_01,SFTC,1242756.562,2376944.493,10‐07‐2012 09:24:53,0,0.000242,1.804669,780.0,28.5,0,0.001,7.461999893
sftc071012_02,SFTC,1242801.653,2376914.616,10‐07‐2012 09:29:12,114.2528,0.000483,11.55327,780.0,29.0,473.1990051,0.002,47.84999847
sftc071012_03,SFTC,1242842.793,2377011.274,10‐07‐2012 09:33:07,982.5049,0.001686,0.326635,779.2,29.4,4078.794922,0.007,1.355999947
sftc071012_04,SFTC,1242891.126,2377115.719,10‐07‐2012 09:37:54,561.1855,0.000482,1.541236,780.5,29.7,2328.14502,0.002,6.394000053
sftc071012_05,SFTC,1242902.332,2377160.101,10‐07‐2012 09:42:14,0,0,0.278792,779.4,29.9,‐0.150999993,0,1.159000039
sftc071012_06,SFTC,1242966.377,2377161.102,10‐07‐2012 09:48:08,0,0.000239,0.502216,776.5,30.1,‐0.360000014,0.001,2.096999884
sftc071012_07,SFTC,1243130.42,2377154.761,10‐07‐2012 09:54:40,0,0,0.490409,778.8,30.3,0,0,2.042999983
sftc071012_08,SFTC,1242820.379,2377204.425,10‐07‐2012 10:02:39,1.094762,0.001436,4.032716,777.3,30.6,4.573999882,0.006,16.84900093
sftc071012_09,SFTC,1242734.287,2377173.909,10‐07‐2012 10:06:50,0,0.001915,0.72644,778.1,30.8,0,0.008,3.03399992
sftc071012_10,SFTC,1242564.624,2377172.791,10‐07‐2012 10:11:25,0,0.001197,0.775656,779.0,31.1,0,0.005,3.239000082
sftc071012_11,SFTC,1242455.845,2377171.459,10‐07‐2012 10:14:39,8.850021,0.002875,14.56361,780.0,31.3,36.93299866,0.012,60.77700043
sftc071012_12,SFTC,1242350.622,2377158.763,10‐07‐2012 10:18:07,0,0.005269,1.745792,780.4,31.6,0,0.022,7.289000034
sftc071012_13,SFTC,1242150.076,2377160.484,10‐07‐2012 10:21:39,0,0.002153,0.506748,780.6,32.0,0,0.009,2.118000031
sftc071012_14,SFTC,1242159.626,2376974.321,10‐07‐2012 10:25:02,0,0.005719,0.576616,778.4,32.4,0,0.024,2.420000076
sftc071012_15,SFTC,1242363.926,2376955.888,10‐07‐2012 10:28:33,8.333781,0.004293,0.828154,780.5,32.9,34.93899918,0.017999999,3.471999884
sftc071012_16,SFTC,1242526.939,2376974.211,10‐07‐2012 10:32:24,0,0.003812,4.954598,781.2,33.5,0,0.016000001,20.79400063
sftc071012_17,SFTC,1242810.329,2376867.258,10‐07‐2012 10:36:54,15.54034,0.001902,3.461256,781.2,34.1,65.34899902,0.008,14.55500031
sftc071012_18,SFTC,1242950.787,2376924.081,10‐07‐2012 10:41:06,0,0.003321,0.707196,781.1,34.8,0,0.014,2.980999947
sftc071012_19,SFTC,1243091.496,2376972.443,10‐07‐2012 10:45:01,0,0.000946,0.324222,779.9,35.3,0,0.004,1.371000051
sftc071012_20,SFTC,1242959.061,2376762.886,10‐07‐2012 10:49:20,0,0.00118,0.702742,780.0,35.9,0,0.005,2.976999998
sftc071012_21,SFTC,1242765.138,2376766.141,10‐07‐2012 10:53:21,0,0.000945,0.7686,781.5,36.4,0,0.004,3.255000114
sftc071012_22,SFTC,1242969.925,2376538.203,10‐07‐2012 10:59:29,0,0.002589,0.448062,779.6,36.7,0,0.011,1.904000044
sftc071012_23,SFTC,1242745.331,2376571.032,10‐07‐2012 11:03:38,0,0.004249,0.528079,782.3,36.8,0,0.017999999,2.236999989
