Site Pt                                         Abbrev,Area,Northing,Easting,Date Time,CH4 flux,H2S flux,CO2 flux,Pressure,Temp,CH4 slope,H2S slope,CO2 slope
BasinCreek061819_124,BC2CJ,1209358.583,2303766.118,18-06-2019 11:16:09,0.000000,0.000723,0.128770,799.9,37.1,-0.05,0.003,0.534
BasinCreek061819_125,BC2CJ,1209341.587,2303570.31,18-06-2019 11:22:30,0.000000,0.000480,0.041055,798.7,38.0,-0.021,0.002,0.171
BasinCreek061819_126,BC2CJ,1209432.37,2303382.272,18-06-2019 11:31:10,0.000000,0.001671,0.105765,796.8,39.0,0,0.007,0.443
BasinCreek061819_127,BC2CJ,1209549.017,2303375.315,18-06-2019 11:36:10,0.000000,0.000239,0.000000,797.2,39.4,-0.003,0.001,-0.107
BasinCreek061819_128,BC2CJ,1209534.3,2303143.049,18-06-2019 11:45:43,0.189373,0.000950,0.192699,796.3,40.3,0.797,0.004,0.811
BasinCreek061819_129,BC2CJ,1209550.454,2302992.269,18-06-2019 11:52:01,0.194004,0.001423,0.951523,796.1,40.8,0.818,0.006,4.012
BasinCreek061819_130,BC2CJ,1210318.96,2304314.333,18-06-2019 12:13:15,0.000000,0.000947,0.014205,795.7,41.2,-0.486,0.004,0.06
BasinCreek061819_131,BC2CJ,1210208.963,2304555.55,18-06-2019 12:18:53,0.000000,0.001664,0.142172,798.8,41.1,0,0.007,0.598
BasinCreek061819_132,BC2CJ,1210293.365,2304741.201,18-06-2019 12:23:51,0.000000,0.001188,0.194306,798.1,41.1,0,0.005,0.818
BasinCreek061819_133,BC2CJ,1210328.095,2304608.375,18-06-2019 12:28:02,0.000000,0.001186,0.033451,797.1,41.1,-0.052,0.005,0.141
BasinCreek061819_134,BC2CJ,1210363.671,2304601.133,18-06-2019 12:31:19,0.000000,0.000712,0.018026,796.9,41.1,-0.001,0.003,0.076
BasinCreek061819_135,BC2CJ,1210381.426,2304548.319,18-06-2019 12:35:01,0.059999,0.002134,0.237863,796.8,41.1,0.253,0.009,1.003
BasinCreek061819_136,BC2CJ,1210331.105,2304559.915,18-06-2019 12:39:32,0.000000,0.000475,0.000000,797.3,41.1,-0.573,0.002,-0.031
BasinCreek061819_137,BC2CJ,1210322.045,2304543.541,18-06-2019 12:42:00,0.000000,0.000950,0.126110,797.7,41.0,-0.095,0.004,0.531
BasinCreek061819_138,BC2CJ,1210318.487,2304530.971,18-06-2019 12:44:55,0.000000,0.000475,0.106696,797.9,40.9,0,0.002,0.449
BasinCreek061819_139,BC2CJ,1210294.915,2304531.793,18-06-2019 12:47:26,0.000000,0.001901,0.533583,797.7,40.9,0,0.008,2.246
BasinCreek061819_140,BC2CJ,1210286.354,2304496.931,18-06-2019 12:50:19,0.286181,0.001900,0.394241,797.7,41.0,1.205,0.008,1.66
BasinCreek061819_141,BC2CJ,1210307.768,2304500.334,18-06-2019 12:52:38,0.422715,0.002851,0.239515,798.1,41.0,1.779,0.012,1.008
BasinCreek061819_142,BC2CJ,1210309.368,2304507.815,18-06-2019 12:54:44,141.178600,0.001900,1.803864,798.1,41.1,594.341,0.008,7.594
BasinCreek061819_143,BC2CJ,1210332.225,2304518.083,18-06-2019 12:57:27,0.000000,0.001425,0.247642,798.0,41.2,0,0.006,1.043
BasinCreek061819_144,BC2CJ,1210349.385,2304519.472,18-06-2019 13:00:28,0.000000,0.000949,0.057401,797.7,41.4,-0.614,0.004,0.242
BasinCreek061819_145,BC2CJ,1210434.05,2304460.405,18-06-2019 13:05:43,0.000000,0.001422,0.527115,797.6,41.6,0,0.006,2.224
BasinCreek061819_146,BC2CJ,1210531.449,2304426.302,18-06-2019 13:10:12,0.000000,0.000000,0.059286,798.3,41.7,0,-0.003,0.25
BasinCreek061819_147,BC2CJ,1210730.532,2304454.194,18-06-2019 13:15:01,0.000000,0.001185,0.068009,797.7,41.7,0,0.005,0.287
BasinCreek061819_148,BC2CJ,1210749.896,2304577.057,18-06-2019 13:20:10,0.000000,0.000946,0.158755,796.7,41.8,0,0.004,0.671
BasinCreek061819_149,BC2CJ,1210576.65,2304599.201,18-06-2019 13:24:55,0.000000,0.000944,0.060412,794.9,41.9,-0.279,0.004,0.256
BasinCreek061819_150,BC2CJ,1210561.51,2304821.857,18-06-2019 13:31:19,0.000000,0.000946,0.153708,796.8,42.0,0,0.004,0.65
BasinCreek061819_151,BC2CJ,1210528.652,2304979.069,18-06-2019 13:36:04,0.000000,0.000709,0.013470,796.0,41.9,0,0.003,0.057
BasinCreek061819_152,BC2CJ,1210692.306,2304794.239,18-06-2019 13:42:57,0.000000,0.000707,0.080395,794.4,42.0,0,0.003,0.341
BasinCreek061819_153,BC2CJ,1210942.261,2304655.348,18-06-2019 13:49:59,0.000000,0.001886,0.179908,795.0,42.2,0,0.008,0.763
BasinCreek061819_154,BC2CJ,1210931.124,2304816.989,18-06-2019 13:54:26,0.000000,0.000939,0.032882,792.4,42.4,0,0.004,0.14
BasinCreek061819_155,BC2CJ,1210972.256,2305016.729,18-06-2019 13:59:24,0.000000,0.001644,0.085001,792.2,42.4,0,0.007,0.362
BasinCreek061819_156,BC2CJ,1210805.038,2305036.75,18-06-2019 14:03:14,0.000000,0.000940,0.027732,792.4,42.2,-0.006,0.004,0.118
GunClub062419_01,BC2CJ,1215041.547,2309924.547,24-06-2019 08:39:12,0.000000,0.000000,0.089274,806.8,21.0,0,-0.003,0.348
GunClub062419_02,BC2CJ,1215057.511,2309789.074,24-06-2019 08:42:27,0.000000,0.000000,0.265050,806.8,21.8,0,-0.006,1.036
GunClub062419_03,BC2CJ,1214943.9,2309782.314,24-06-2019 08:45:23,0.000000,0.000000,0.320336,806.2,22.5,0,0,1.256
GunClub062419_04,BC2CJ,1215062.557,2310082.97,24-06-2019 08:49:10,0.000000,0.000000,0.230369,806.2,23.4,0,-0.002,0.906
GunClub062419_05,BC2CJ,1214806.343,2309974.062,24-06-2019 08:53:32,0.000000,0.000000,0.026891,806.8,24.3,-0.001,0,0.106
GunClub062419_06,BC2CJ,1214621.926,2309952.152,24-06-2019 08:56:39,0.164936,0.000253,0.115607,806.4,25.0,0.652,0.001,0.457
GunClub062419_07,BC2CJ,1214390.026,2309986.412,24-06-2019 09:00:51,0.263973,0.000504,0.058997,806.4,26.0,1.047,0.002,0.234
GunClub062419_08,BC2CJ,1214218.161,2309957.667,24-06-2019 09:05:35,0.000000,0.000000,0.047173,805.5,27.1,0,0,0.188
GunClub062419_09,BC2CJ,1214218.023,2309811.751,24-06-2019 09:09:09,0.000000,0.000250,0.020977,803.8,27.9,0,0.001,0.084
GunClub062419_10,BC2CJ,1214328.826,2309732.722,24-06-2019 09:13:15,0.000000,0.000000,0.033564,802.9,28.9,-0.002,-0.001,0.135
GunClub062419_11,BC2CJ,1214346.359,2309596.388,24-06-2019 09:18:47,0.000000,0.000989,0.100646,802.3,30.3,0,0.004,0.407
GunClub062419_12,BC2CJ,1214523.81,2309591.868,24-06-2019 09:23:56,0.174561,0.000492,0.076954,800.3,31.3,0.71,0.002,0.313
GunClub062419_13,BC2CJ,1214553.252,2309689.39,24-06-2019 09:29:51,1.724494,0.001228,0.417375,801.8,32.3,7.024,0.005,1.7
GunClub062419_14,BC2CJ,1214502.602,2309775.532,24-06-2019 09:35:05,0.000000,0.000982,0.011051,804.1,33.1,0,0.004,0.045
GunClub062419_15,BC2CJ,1214483.375,2309771.578,24-06-2019 09:37:54,23.346000,0.006876,1.494595,804.9,33.4,95.065,0.028,6.086
GunClub062419_16,BC2CJ,1214478.765,2309793.048,24-06-2019 09:40:53,0.246229,0.000981,0.098835,804.6,33.7,1.004,0.004,0.403
GunClub062419_17,BC2CJ,1214448.051,2309813.593,24-06-2019 09:43:53,43.117110,0.001960,3.778695,804.9,34.1,175.974,0.008,15.422
GunClub062419_18,BC2CJ,1214432.143,2309845.407,24-06-2019 09:47:15,19.016140,0.000245,0.678886,805.0,34.5,77.702,0.001,2.774
GunClub062419_19,BC2CJ,1214423.85,2309840.979,24-06-2019 09:49:41,103.877900,0.002201,0.695598,805.3,34.8,424.712,0.009,2.844
GunClub062419_20,BC2CJ,1214450.364,2309839.012,24-06-2019 09:52:18,87.391590,0.068147,1.133833,805.0,35.1,357.788,0.279,4.642
GunClub062419_21,BC2CJ,1214457.587,2309830.403,24-06-2019 09:54:32,23.698040,0.000000,0.799013,805.1,35.4,97.104,-0.137,3.274
GunClub062419_22,BC2CJ,1214465.216,2309849.899,24-06-2019 09:57:03,4.158371,0.000000,0.927143,805.3,35.8,17.057,-0.001,3.803
GunClub062419_23,BC2CJ,1214575.096,2309731.112,24-06-2019 10:00:38,0.000000,0.000000,0.112171,805.3,36.4,-0.031,-0.001,0.461
GunClub062419_24,BC2CJ,1214655.707,2309749.01,24-06-2019 10:03:43,904.167500,1.334876,9.853606,805.0,36.9,3723.348,5.497,40.577
GunClub062419_25,BC2CJ,1214660.272,2309763.2,24-06-2019 10:07:24,184.662800,0.000000,1.276228,805.3,37.4,761.381,0,5.262
GunClub062419_26,BC2CJ,1214648.338,2309733.149,24-06-2019 10:10:39,123.428100,0.000000,1.403486,805.7,38.0,509.635,0,5.795
GunClub062419_27,BC2CJ,1214688.341,2309665.953,24-06-2019 10:13:13,67.477970,0.000000,1.152885,805.0,38.3,279.128,0,4.769
GunClub062419_28,BC2CJ,1214698.009,2309635.971,24-06-2019 10:16:19,7.438189,0.000000,1.274139,804.9,38.7,30.812,0,5.278
GunClub062419_29,BC2CJ,1214699.405,2309609.313,24-06-2019 10:19:57,10.578930,0.000000,1.223475,805.0,39.1,43.873,0,5.074
GunClub062419_30,BC2CJ,1214726.015,2309632.917,24-06-2019 10:22:25,0.000000,0.000000,0.013008,804.7,39.3,-3.485,-0.209,0.054
GunClub062419_31,BC2CJ,1214779.809,2309637.412,24-06-2019 10:25:40,0.000000,0.000000,0.000000,805.0,39.7,0,-0.016,-0.032
GunClub062419_32,BC2CJ,1214765.679,2309730.206,24-06-2019 10:28:25,0.000000,0.000000,0.071636,804.6,39.9,0,-0.018,0.298
GunClub062419_33,BC2CJ,1215060.69,2309674.776,24-06-2019 10:36:13,0.000000,0.000000,0.002881,805.1,40.5,0,-0.012,0.012
GunClub062419_34,BC2CJ,1214929.714,2309572.184,24-06-2019 10:39:21,0.000000,0.000000,0.166322,805.1,40.6,0,-0.003,0.693
GunClub062419_35,BC2CJ,1214883.284,2309430.895,24-06-2019 10:43:42,0.000000,0.000000,0.061572,804.7,41.0,0,-0.002,0.257
GunClub062419_36,BC2CJ,1214746.057,2309389.797,24-06-2019 10:48:07,0.000000,0.000000,0.000717,803.4,41.3,0,-0.004,0.003
GunClub062419_37,BC2CJ,1214692.505,2309399.271,24-06-2019 10:51:05,10.214530,0.000477,1.763831,802.3,41.5,42.831,0.002,7.396
GunClub062419_38,BC2CJ,1214663.475,2309369.026,24-06-2019 10:54:50,0.000000,0.000000,0.256734,802.2,41.6,0,0,1.077
GunClub062419_39,BC2CJ,1214664.123,2309341.657,24-06-2019 10:57:25,2.360569,0.000000,0.724130,801.6,41.6,9.91,0,3.04
GunClub062419_40,BC2CJ,1214657.104,2309319.461,24-06-2019 11:00:23,0.000000,0.000000,0.170054,801.5,41.6,0,-0.004,0.714
GunClub062419_41,BC2CJ,1214657.894,2309306.175,24-06-2019 11:03:04,0.290698,0.000714,0.677581,801.2,41.6,1.221,0.003,2.846
GunClub062419_42,BC2CJ,1214570.069,2309159.693,24-06-2019 11:13:39,0.000000,0.001664,0.075376,801.2,42.0,0,0.007,0.317
GunClub062419_43,BC2CJ,1214525.786,2309323.989,24-06-2019 11:18:51,0.000000,0.000000,0.222465,798.8,42.2,0,0,0.939
GunClub062419_44,BC2CJ,1214347.127,2309376.732,24-06-2019 11:24:55,0.000000,0.000000,0.031988,799.4,42.4,0,-0.001,0.135
GunClub062419_45,BC2CJ,1214325.84,2309153.363,24-06-2019 11:30:20,0.000000,0.000000,0.005431,796.9,42.5,0,-0.003,0.023
GunClub062419_46,BC2CJ,1214299.747,2308959.126,24-06-2019 11:39:17,0.000000,0.000000,0.074151,795.2,42.8,0,-0.002,0.315
GunClub062419_47,BC2CJ,1214204.729,2309041.713,24-06-2019 11:43:28,0.000000,0.000000,0.064787,793.2,42.9,-0.001,-0.003,0.276
GunClub062419_48,BC2CJ,1214081.588,2308780.749,24-06-2019 11:50:49,0.000000,0.000000,0.027659,792.8,43.2,0,-0.004,0.118
GunClub062419_49,BC2CJ,1214075.303,2308634.391,24-06-2019 11:55:34,0.000000,0.000000,0.006075,790.3,43.2,0,-0.004,0.026
GunClub062419_50,BC2CJ,1213982.588,2308584.801,24-06-2019 12:00:48,0.000000,0.000000,0.038543,790.6,43.4,0,-0.002,0.165
GunClub062419_51,BC2CJ,1213919.278,2308427.637,24-06-2019 12:11:10,0.000000,0.000000,0.022839,789.5,43.7,0,-0.005,0.098
GunClub062419_52,BC2CJ,1214005.692,2308238.997,24-06-2019 12:17:55,0.000000,0.000000,0.007680,788.9,43.9,0,-0.002,0.033
GunClub062419_53,BC2CJ,1214149.209,2308065.278,24-06-2019 12:26:35,0.000000,0.000000,0.018631,790.2,44.2,-21.614,-0.003,0.08
GunClub062419_54,BC2CJ,1214193.119,2307880.066,24-06-2019 12:37:48,0.000000,0.000000,0.020029,790.7,44.4,0,-0.006,0.086
GunClub062419_55,BC2CJ,1214328.814,2307812.905,24-06-2019 12:43:33,0.000000,0.000000,0.005106,788.2,44.5,0,-0.008,0.022
GunClub062419_56,BC2CJ,1214534.227,2307740.052,24-06-2019 12:48:59,0.000000,0.000000,0.008792,786.3,44.7,0,-0.002,0.038
GunClub062419_57,BC2CJ,1214593.53,2307605.375,24-06-2019 12:58:32,0.000000,0.000000,0.032527,784.7,45.0,0,-0.005,0.141
GunClub062419_58,BC2CJ,1214712.524,2307580.325,24-06-2019 13:01:53,0.000000,0.000000,0.066277,782.8,45.0,0,-0.003,0.288
GunClub062419_59,BC2CJ,1214705.332,2307389.447,24-06-2019 13:06:38,0.000000,0.000000,0.007357,782.0,45.0,0,-0.001,0.032
GunClub062419_60,BC2CJ,1214614.975,2307388.945,24-06-2019 13:10:54,0.000000,0.000000,0.090845,780.1,44.9,0,-0.004,0.396
GunClub062419_61,BC2CJ,1214432.019,2307379.156,24-06-2019 13:15:19,0.000000,0.000000,0.111266,781.0,44.6,0,-0.002,0.484
GunClub062419_62,BC2CJ,1214281.54,2307347.777,24-06-2019 13:20:44,0.000000,0.000000,0.022999,780.6,44.3,0,-0.008,0.1
GunClub062419_63,BC2CJ,1214585.459,2308003.538,24-06-2019 13:36:01,0.000000,0.000000,0.002074,780.9,43.8,0,-0.006,0.009
GunClub062419_64,BC2CJ,1214572.725,2308095.685,24-06-2019 13:40:19,0.000000,0.000000,0.023715,787.4,43.6,0,-0.006,0.102
GunClub062419_65,BC2CJ,1214400.038,2307968.757,24-06-2019 13:45:29,0.000000,0.000000,1.063389,788.2,43.6,-0.002,-0.001,4.569
GunClub062419_66,BC2CJ,1214390.088,2308107.682,24-06-2019 13:51:09,0.000000,0.000000,0.005581,787.8,43.7,0,-0.002,0.024
GunClub062419_67,BC2CJ,1214262.771,2308180.4,24-06-2019 13:56:08,0.000000,0.000000,0.001631,789.4,43.8,0,-0.001,0.007
GunClub062419_68,BC2CJ,1214192.733,2308330.856,24-06-2019 14:01:22,0.000000,0.000000,0.051527,790.6,44.0,0,-0.003,0.221
GunClub062419_69,BC2CJ,1214317.547,2308369.524,24-06-2019 14:06:06,0.000000,0.000000,0.035949,791.8,44.1,-14.3,-0.001,0.154
GunClub062419_70,BC2CJ,1214529.097,2308414.48,24-06-2019 14:11:47,0.000000,0.000000,0.010513,792.9,44.3,0,-0.001,0.045
GunClub062419_71,BC2CJ,1214417.771,2308605.361,24-06-2019 14:16:08,0.000000,0.000000,0.025252,794.1,44.5,0,-0.001,0.108
GunClub062419_72,BC2CJ,1214388.142,2308820.921,24-06-2019 14:19:26,0.000000,0.000000,0.129157,794.9,44.6,0,-0.001,0.552
GunClub062419_73,BC2CJ,1214422.719,2308855.093,24-06-2019 14:23:02,5.736357,0.000468,1.994340,794.8,44.8,24.535,0.002,8.53
GunClub062419_74,BC2CJ,1214718.722,2308759.947,24-06-2019 14:30:44,0.000000,0.000000,0.017750,794.7,45.1,-0.078,-0.003,0.076
GunClub062419_75,BC2CJ,1214649.799,2308839.803,24-06-2019 14:34:32,0.000000,0.000000,0.001168,794.8,45.2,0,-0.008,0.005
GunClub062419_76,BC2CJ,1214649.21,2308900.62,24-06-2019 14:40:28,0.000000,0.000000,0.039478,795.6,45.4,0,-0.005,0.169
GunClub062419_77,BC2CJ,1214794.446,2309043.52,24-06-2019 14:44:34,0.000000,0.000000,0.057016,796.1,45.5,-0.001,-0.004,0.244
GunClub062419_78,BC2CJ,1214784.475,2309183.141,24-06-2019 14:49:03,0.000000,0.000000,0.041401,797.4,45.7,-12.381,-0.004,0.177
GunClub062519_100,BC2CJ,1215421.99,2306942.337,25-06-2019 10:50:10,0.000000,0.000000,0.007848,782.0,43.7,0,-0.002,0.034
GunClub062519_101,BC2CJ,1215420.355,2306849.627,25-06-2019 10:53:31,0.000000,0.000000,0.011305,781.8,43.8,-0.058,-0.004,0.049
GunClub062519_102,BC2CJ,1215384.097,2306695.781,25-06-2019 11:00:22,0.000000,0.000000,0.058232,781.2,44.3,-0.007,-0.007,0.253
GunClub062519_103,BC2CJ,1215316.259,2306753.193,25-06-2019 11:05:48,9.353181,0.002299,1.807839,780.9,44.6,40.691,0.01,7.865
GunClub062519_104,BC2CJ,1215269.792,2306661.946,25-06-2019 11:08:56,0.000000,0.000000,0.006190,779.4,44.8,-0.399,-0.008,0.027
GunClub062519_105,BC2CJ,1215256.373,2306735.849,25-06-2019 11:12:46,0.000000,0.000000,0.099874,779.2,45.0,0,-0.006,0.436
GunClub062519_106,BC2CJ,1215217.974,2306851.207,25-06-2019 11:21:22,0.000000,0.000000,0.004804,779.2,45.4,-0.501,-0.002,0.021
GunClub062519_107,BC2CJ,1215119.084,2306999.29,25-06-2019 11:25:46,0.000000,0.000000,0.329157,779.3,45.5,0,-0.001,1.439
GunClub062519_108,BC2CJ,1215139.58,2307026.025,25-06-2019 11:29:35,0.000000,0.000000,0.035882,778.4,45.4,-0.083,-0.003,0.157
GunClub062519_109,BC2CJ,1214960.686,2306969.559,25-06-2019 11:34:12,0.000000,0.000000,0.111959,778.2,45.4,-0.212,-0.005,0.49
GunClub062519_110,BC2CJ,1214952.259,2307160.826,25-06-2019 11:39:28,0.455277,0.001830,0.081904,779.2,45.4,1.99,0.008,0.358
GunClub062519_111,BC2CJ,1214912.372,2307235.019,25-06-2019 11:44:03,0.000000,0.000000,0.372649,779.6,45.4,0,-0.001,1.628
GunClub062519_112,BC2CJ,1214799.025,2307197.018,25-06-2019 11:47:26,0.000000,0.000000,0.000000,780.1,45.5,0,-0.01,-0.152
GunClub062519_113,BC2CJ,1214862.358,2307317.779,25-06-2019 11:51:03,0.000000,0.000000,0.011901,779.7,45.5,-0.155,-0.007,0.052
GunClub062519_114,BC2CJ,1214910.684,2307345.602,25-06-2019 11:56:47,0.436339,0.001145,0.061843,780.6,45.6,1.905,0.005,0.27
GunClub062519_115,BC2CJ,1214865.507,2307436.831,25-06-2019 12:02:04,0.000000,0.000000,0.000000,781.1,45.7,0,-0.002,-0.021
GunClub062519_79,BC2CJ,1214581.638,2308638.496,25-06-2019 08:51:04,0.000000,0.000000,2.752751,796.0,27.3,-0.125,-0.001,11.109
GunClub062519_80,BC2CJ,1214713.018,2308573.236,25-06-2019 08:56:14,0.000000,0.000000,0.018745,796.0,28.7,0,-0.002,0.076
GunClub062519_81,BC2CJ,1214735.117,2308483.557,25-06-2019 09:00:18,0.000000,0.000000,0.000982,795.0,29.7,-0.001,-0.001,0.004
GunClub062519_82,BC2CJ,1214979.568,2308290.439,25-06-2019 09:07:21,0.000000,0.000000,0.058762,794.2,31.5,-0.001,-0.001,0.241
GunClub062519_83,BC2CJ,1214966.567,2308154.573,25-06-2019 09:12:51,0.000000,0.000000,0.103517,792.5,32.6,-0.003,-0.002,0.427
GunClub062519_84,BC2CJ,1214788.64,2308177.642,25-06-2019 09:17:23,0.000000,0.000000,0.080885,791.1,33.3,0,-0.001,0.335
GunClub062519_85,BC2CJ,1214716.341,2308029.036,25-06-2019 09:24:46,0.000000,0.000000,0.013735,792.1,34.3,0,-0.001,0.057
GunClub062519_86,BC2CJ,1214739.939,2307802.842,25-06-2019 09:36:54,0.000000,0.000000,0.086182,789.6,36.2,0,-0.001,0.361
GunClub062519_87,BC2CJ,1215014.645,2307945.091,25-06-2019 09:44:03,0.000000,0.000000,0.138810,786.0,37.2,0,-0.004,0.586
GunClub062519_88,BC2CJ,1215058.713,2307792.495,25-06-2019 09:48:22,0.000000,0.000000,0.230350,789.0,37.6,-0.001,-0.002,0.97
GunClub062519_89,BC2CJ,1215198.548,2307736.784,25-06-2019 09:54:12,0.000000,0.000000,0.019879,788.3,38.4,0,-0.004,0.084
GunClub062519_90,BC2CJ,1215180.77,2307599.265,25-06-2019 09:58:23,0.000000,0.000000,0.022180,787.5,39.0,0,-0.003,0.094
GunClub062519_91,BC2CJ,1214973.774,2307527.054,25-06-2019 10:06:52,0.000000,0.000000,0.003520,786.5,40.3,-0.001,-0.002,0.015
GunClub062519_92,BC2CJ,1215153.063,2307423.662,25-06-2019 10:14:55,0.000000,0.000000,0.160957,784.9,41.1,-0.723,-0.005,0.689
GunClub062519_93,BC2CJ,1215363.588,2307496.36,25-06-2019 10:21:05,0.000000,0.000000,0.137266,785.1,41.4,-0.037,-0.003,0.588
GunClub062519_94,BC2CJ,1215370.383,2307346.155,25-06-2019 10:25:03,0.000000,0.000000,0.102793,784.4,41.6,0,-0.001,0.441
GunClub062519_95,BC2CJ,1215382.082,2307171.154,25-06-2019 10:29:02,0.000000,0.000000,0.028846,783.6,41.9,-0.006,0,0.124
GunClub062519_96,BC2CJ,1215417.39,2307146.157,25-06-2019 10:32:26,0.000000,0.000000,0.008120,782.5,42.3,0,-0.005,0.035
GunClub062519_97,BC2CJ,1215367.342,2307037.697,25-06-2019 10:37:33,318.792700,0.001621,24.516280,782.5,42.8,1376.231,0.007,105.837
GunClub062519_98,BC2CJ,1215381.806,2307003.017,25-06-2019 10:41:32,0.000000,0.000000,0.008084,781.2,43.2,0,-0.002,0.035
GunClub062519_99,BC2CJ,1215408.62,2307026.66,25-06-2019 10:45:18,0.000000,0.000000,0.077123,781.5,43.4,0,-0.003,0.334
BasinCreek062619_01,BC2CJ,1212508.911,2304963.188,26-06-2019 10:14:20,0.000000,0.000000,0.046483,786.5,30.7,-2.713,0,0.192
BasinCreek062619_02,BC2CJ,1212545.262,2305096.636,26-06-2019 10:20:03,0.000000,0.000000,0.036120,786.4,32.3,0,0,0.15
BasinCreek062619_03,BC2CJ,1212672.862,2305070.733,26-06-2019 10:25:04,0.000000,0.001202,0.051909,787.4,33.3,0,0.005,0.216
BasinCreek062619_04,BC2CJ,1212727.764,2304980.51,26-06-2019 10:27:59,0.000000,0.001916,0.939081,785.8,33.8,-0.002,0.008,3.922
BasinCreek062619_05,BC2CJ,1212758.145,2305079.583,26-06-2019 10:33:50,0.000000,0.001669,0.064846,784.7,34.7,0,0.007,0.272
BasinCreek062619_06,BC2CJ,1212919.108,2304845.295,26-06-2019 10:39:33,0.000000,0.001427,0.152737,785.1,35.5,-4.25,0.006,0.642
BasinCreek062619_07,BC2CJ,1212967.18,2304856.889,26-06-2019 10:42:25,10.773230,0.000474,2.065333,782.8,35.9,45.475,0.002,8.718
BasinCreek062619_08,BC2CJ,1213012.355,2304842.159,26-06-2019 10:48:56,2.421929,0.002598,1.379944,782.9,36.9,10.255,0.011,5.843
BasinCreek062619_09,BC2CJ,1213045.111,2304822.82,26-06-2019 10:52:03,0.000000,0.000000,0.344614,782.9,37.5,-0.001,-0.002,1.462
BasinCreek062619_10,BC2CJ,1213132.255,2304699.947,26-06-2019 10:58:31,0.000000,0.001174,0.693211,782.2,38.5,-0.909,0.005,2.953
BasinCreek062619_11,BC2CJ,1213151.536,2304745.76,26-06-2019 11:02:52,0.000000,0.001168,0.480889,780.6,39.3,-1.123,0.005,2.058
BasinCreek062619_12,BC2CJ,1213403.068,2304771.102,26-06-2019 11:09:19,0.000000,0.002100,0.155131,781.3,40.1,-2.743,0.009,0.665
BasinCreek062619_13,BC2CJ,1213424.001,2304784.911,26-06-2019 11:11:21,0.000000,0.000000,0.089893,782.5,40.3,-0.702,0,0.385
BasinCreek062619_14,BC2CJ,1213464.712,2304712.464,26-06-2019 11:14:19,0.000000,0.000000,0.104303,782.5,40.5,-1.788,-0.003,0.447
BasinCreek062619_15,BC2CJ,1213564.595,2304740.227,26-06-2019 11:18:58,0.000000,0.000000,0.075919,781.7,40.8,-0.997,-0.001,0.326
BasinCreek062619_16,BC2CJ,1213793.447,2304954.146,26-06-2019 11:24:21,0.000000,0.000931,0.048421,782.4,41.2,0,0.004,0.208
BasinCreek062619_17,BC2CJ,1213786.59,2305079.239,26-06-2019 11:27:17,0.000000,0.000465,0.055609,782.5,41.4,-0.113,0.002,0.239
BasinCreek062619_18,BC2CJ,1213666.055,2305024.655,26-06-2019 11:29:54,0.000000,0.000233,0.000000,783.6,41.5,-0.556,0.001,-0.494
BasinCreek062619_19,BC2CJ,1213553.324,2305004.974,26-06-2019 11:33:31,0.000000,0.000000,0.172400,783.2,41.7,-1.269,-0.008,0.741
BasinCreek062619_20,BC2CJ,1213605.24,2305078.869,26-06-2019 11:36:25,0.000000,0.000930,0.590616,783.0,41.8,-0.658,0.004,2.54
BasinCreek062619_21,BC2CJ,1213642.885,2305057.304,26-06-2019 11:39:34,672.489900,0.002559,69.687550,783.4,41.8,2890.631,0.011,299.545
BasinCreek062619_22,BC2CJ,1213666.796,2305110.416,26-06-2019 11:42:10,0.000000,0.000000,0.083699,783.4,42.0,-0.523,0,0.36
BasinCreek062619_23,BC2CJ,1213771.321,2305299.093,26-06-2019 11:45:16,0.000000,0.000000,0.035823,784.3,42.2,0,-0.01,0.154
BasinCreek062619_24,BC2CJ,1213635.933,2305383.25,26-06-2019 11:49:07,0.000000,0.003024,0.010004,784.9,42.4,0,0.013,0.043
BasinCreek062619_25,BC2CJ,1213512.686,2305513.628,26-06-2019 11:52:27,0.000000,0.001398,0.245538,786.2,42.5,-1.146,0.006,1.054
BasinCreek062619_26,BC2CJ,1213384.635,2305569.932,26-06-2019 11:57:36,22.635060,0.002097,4.075414,787.0,42.8,97.157,0.009,17.493
BasinCreek062619_27,BC2CJ,1213332.654,2305364.037,26-06-2019 12:04:08,19.153660,0.002561,3.541784,787.4,43.2,82.276,0.011,15.214
BasinCreek062619_28,BC2CJ,1213334.803,2305320.932,26-06-2019 12:06:55,8.128329,0.001161,2.299520,785.8,43.3,34.998,0.005,9.901
BasinCreek062619_29,BC2CJ,1213361.241,2305183.151,26-06-2019 12:10:04,0.000000,0.000000,0.190094,785.8,43.5,-1.615,-0.015,0.819
BasinCreek062619_30,BC2CJ,1213402.233,2304959.916,26-06-2019 12:14:59,0.000000,0.002318,0.021325,785.5,43.8,-4.679,0.01,0.092
BasinCreek062619_31,BC2CJ,1213604.35,2305731.366,26-06-2019 12:25:16,0.000000,0.003009,0.110420,785.2,44.1,0,0.013,0.477
BasinCreek062619_32,BC2CJ,1213533.104,2305842.285,26-06-2019 12:29:53,0.000000,0.002093,0.000000,789.0,44.1,-1.249,0.009,-3.566
BasinCreek062619_33,BC2CJ,1213490.101,2305710.403,26-06-2019 12:34:46,0.000000,0.000931,0.048661,789.5,44.0,-2.453,0.004,0.209
