SitePt,Area,Northing,Easting,Date Time,CH4 Flux,H2S Flux,CO2 Flux,Pressure,Temp,CH4 Slope,H2S Slope,CO2 Slope
PineRiver071113_17,PR,1239143.502,2384345.378,11-07-2013 11:11:53,0,0.004181083,0.184664518,779.2,40.6,0,0.017999999,0.795000017
PineRiver071113_18,PR,1239345.508,2384379.418,11-07-2013 11:17:14,0,0.004394468,0.258811057,777.1,41.1,0,0.018999999,1.118999958
PineRiver071113_19,PR,1239555.205,2384370.101,11-07-2013 11:22:32,0,0.005094288,0.174826711,779.0,41.5,0,0.022,0.754999995
PineRiver071113_20,PR,1239534.941,2384153.461,11-07-2013 11:32:21,0,0.018258175,0.281268328,778.5,41.9,0,0.079000004,1.217000008
PineRiver071113_21,PR,1239550.378,2383969.317,11-07-2013 11:36:40,0,0.015224273,0.558223367,777.0,41.9,0,0.066,2.420000076
PineRiver071113_22,PR,1239680.519,2383912.688,11-07-2013 11:41:10,1.195799828,0.005989365,1.118629098,776.2,42.0,5.190999985,0.026000001,4.855999947
PineRiver071113_23,PR,1239572.208,2383751.42,11-07-2013 11:45:46,0,0.003227536,0.014062834,776.8,42.0,0,0.014,0.061000001
PineRiver071113_24,PR,1239755.741,2383753.396,11-07-2013 11:50:59,0,0.007374885,0.258581877,776.8,42.1,0,0.032000002,1.121999979
PineRiver071113_25,PR,1239941.07,2383809.242,11-07-2013 11:55:36,0,0.01706218,0.431627035,777.4,42.2,0,0.074000001,1.871999979
PineRiver071113_26,PR,1239950.374,2383961.123,11-07-2013 11:59:33,0,0.008294687,0.26220426,777.1,42.3,0,0.035999998,1.138000011
PineRiver071113_27,PR,1239743.377,2383969.547,11-07-2013 12:05:00,0,0.001382982,0.005301429,777.4,42.3,0,0.006,0.023
PineRiver071113_28,PR,1239759.206,2384156.484,11-07-2013 12:14:51,0,0.002308388,0.1361949,778.8,42.4,0,0.01,0.589999974
PineRiver071113_29,PR,1239729.334,2384339.042,11-07-2013 12:19:01,0,0.004846371,0.086311556,778.6,42.4,0,0.021,0.374000013
PineRiver071113_30,PR,1239557.718,2384544.749,11-07-2013 12:23:41,,0.003695318,0.070672959,779.2,42.4,,0.016000001,0.305999994
PineRiver071113_31,PR,1239514.772,2384797.583,11-07-2013 12:33:35,0,0.001386895,0.017798489,779.6,42.3,0,0.006,0.077
PineRiver071113_32,PR,1239533.599,2384952.43,11-07-2013 12:40:19,0,0.003694593,0.130003467,778.8,42.3,0,0.016000001,0.563000023
PineRiver071113_33,PR,1239366.234,2384956.22,11-07-2013 12:44:27,0,0.011303065,0.104034342,778.0,42.3,0,0.048999999,0.451000005
PineRiver071113_34,PR,1239343.349,2384754.875,11-07-2013 12:50:16,0,0.006929611,0,779.3,42.4,0,0.029999999,-0.093000002
PineRiver071113_35,PR,1239270.261,2384692.52,11-07-2013 12:54:11,16.30458832,0.008562971,3.806818724,780.8,42.4,70.4509964,0.037,16.4489994
PineRiver071113_36,PR,1239346.587,2384543.058,11-07-2013 12:58:30,40.13467026,0.002773455,5.403614998,780.0,42.5,173.6519928,0.012,23.37999916
PineRiver071113_37,PR,1239173.373,2384701.886,11-07-2013 13:04:26,5.703573227,0.007385956,1.245687485,779.2,42.6,24.71100044,0.032000002,5.396999836
PineRiver071113_38,PR,1239134.037,2384783.582,11-07-2013 13:09:23,176.1948395,0.012457509,2.363466024,779.3,42.8,763.7579956,0.054000001,10.24499989
PineRiver071113_39,PR,1239130.105,2384968.86,11-07-2013 13:14:38,10.20263386,0.008762574,2.519009352,779.7,43.1,44.24499893,0.037999999,10.92399979
PineRiver071113_40,PR,1239138.678,2385068.805,11-07-2013 13:18:56,0,0.009925205,0.279059827,781.2,43.4,0,0.043000001,1.208999991
PineRiver071113_41,PR,1239236.46,2385072.528,11-07-2013 13:23:49,0,0.01314421,0.428685725,781.2,43.7,0,0.057,1.858999968
PineRiver071113_42,PR,1239240.939,2384962.581,11-07-2013 13:26:58,0,0.012434139,0.244307801,780.3,43.8,0,0.054000001,1.06099999
PineRiver071113_43,PR,1238922.245,2385399.646,11-07-2013 13:35:59,0,0.012664525,0.855661333,780.8,44.0,0,0.055,3.71600008
PineRiver071113_44,PR,1238749.124,2385549.621,11-07-2013 13:41:21,0,0.002074111,1.253224254,781.7,44.1,0,0.009,5.438000202
PineRiver071113_45,PR,1238943.681,2385584.395,11-07-2013 13:48:58,0,0.000230443,0.029266283,781.9,44.2,0,0.001,0.127000004
PineRiver071113_46,PR,1238933.605,2385774.963,11-07-2013 13:54:22,0,0.001382577,0.101158552,782.1,44.3,0,0.006,0.43900001
PineRiver071113_47,PR,1238946.317,2385960.999,11-07-2013 13:58:58,0,0.000690581,0.025551511,781.3,44.3,0,0.003,0.111000001
PineRiver071113_48,PR,1238759.752,2385767.253,11-07-2013 14:05:11,0,0.002299875,0.383619219,780.6,44.3,0,0.01,1.667999983
PineRiver071113_49,PR,1238747.504,2386004.422,11-07-2013 14:10:11,0,0.008760799,0.069625296,782.5,44.3,0,0.037999999,0.301999986
PineRiver071113_50,PR,1238780.938,2386163.759,11-07-2013 14:14:05,0,0.00276869,0.063679859,783.1,44.3,0,0.012,0.275999993
PineRiver071113_51,PR,1238584.21,2386059.216,11-07-2013 14:23:42,4.102996349,0.000691866,0.412813395,783.0,44.4,17.79100037,0.003,1.789999962
PineRiver071113_52,PR,1238554.023,2386155.693,11-07-2013 14:30:25,0,0.014506062,0.947729468,782.0,44.5,0,0.063000001,4.116000175
PineRiver071113_53,PR,1238551.074,2386364.373,11-07-2013 14:35:23,0,0.004602472,0.082384259,781.8,44.6,0,0.02,0.35800001
PineRiver071113_54,PR,1238529.638,2386541.066,11-07-2013 14:39:18,0,0.001614986,0.148809448,783.8,44.6,0,0.007,0.644999981
PineRiver071113_55,PR,1238354.46,2386563.567,11-07-2013 14:44:01,0,0.00138604,1.330136418,784.8,44.6,0,0.006,5.757999897
PineRiver071113_56,PR,1238728.177,2386386.556,11-07-2013 14:53:56,0,0.001616962,0.083620057,785.5,44.9,0,0.007,0.361999989
PoleBarn061313_01,PB,1236864.648,2384593.143,13-06-2013 12:37:46,0,0,0,784.2,31.6,0,0,-0.200000003
PoleBarn061313_02,PB,1236869.453,2384642.954,13-06-2013 12:42:05,0,0.001437457,0.185671553,784.2,33.0,0,0.006,0.774999976
PoleBarn061313_03,PB,1236870.996,2384693.951,13-06-2013 12:46:26,0,0.004293042,0.070835195,784.0,34.3,0,0.017999999,0.296999991
PoleBarn061313_04,PB,1236912.298,2384695.238,13-06-2013 12:50:08,0,0.000950982,0.077267304,783.8,35.2,0,0.004,0.324999988
PoleBarn061313_05,PB,1236967.589,2384691.729,13-06-2013 12:54:28,0,0.001184966,0.088398449,783.6,36.1,0,0.005,0.372999996
PoleBarn061313_06,PB,1237021.221,2384691.122,13-06-2013 12:57:13,0,0.001419024,0.063146584,783.5,36.7,0,0.006,0.26699999
PoleBarn061313_07,PB,1237071.477,2384693.783,13-06-2013 13:00:05,0,0.002124152,0.104083434,783.4,37.3,0,0.009,0.441000015
PoleBarn061313_08,PB,1237072.001,2384641.035,13-06-2013 13:04:02,0,0.005414101,0.229981601,783.1,38.0,0,0.023,0.976999998
PoleBarn061313_09,PB,1237071.095,2384593.405,13-06-2013 13:06:45,0,0.002351235,0.133785278,783.2,38.4,0,0.01,0.569000006
PoleBarn061313_10,PB,1237070.763,2384540.201,13-06-2013 13:09:56,0,0.002117446,0.132222712,784.7,38.8,0,0.009,0.561999977
PoleBarn061313_11,PB,1237071.246,2384488.579,13-06-2013 13:12:59,0,0.011724568,0.419739515,783.1,39.2,0,0.050000001,1.789999962
PoleBarn061313_12,PB,1237021.549,2384493.166,13-06-2013 13:15:32,0,0.00351332,0.023656355,783.2,39.6,0,0.015,0.101000004
PoleBarn061313_13,PB,1236972.88,2384495.456,13-06-2013 13:18:52,0,0.006549821,0.148540571,783.2,40.0,0,0.028000001,0.63499999
PoleBarn061313_14,PB,1236921.375,2384495.481,13-06-2013 13:21:38,0,0.002803485,0.081534691,783.2,40.4,0,0.012,0.349000007
PoleBarn061313_15,PB,1236872.525,2384490.499,13-06-2013 13:24:18,0,0.00256806,0.131671458,783.4,40.7,0,0.011,0.56400001
PoleBarn061313_16,PB,1236871.525,2384538.749,13-06-2013 13:27:38,0,0.00069989,0.059957236,783.6,41.0,0,0.003,0.256999999
PoleBarn061313_17,PB,1236922.186,2384541.318,13-06-2013 13:30:17,0,0.000699088,0.004194525,783.2,41.2,0,0.003,0.017999999
PoleBarn061313_18,PB,1236925.317,2384594.72,13-06-2013 13:33:12,0,0.001164627,0.096198164,783.1,41.3,0,0.005,0.412999988
PoleBarn061313_19,PB,1236924.576,2384643.006,13-06-2013 13:36:11,0,0.002560877,0.129906312,783.2,41.5,0,0.011,0.558000028
PoleBarn061313_20,PB,1236970.538,2384641.105,13-06-2013 13:38:44,0,0.001163517,0.093779437,783.1,41.6,0,0.005,0.402999997
PoleBarn061313_21,PB,1237021.799,2384641.344,13-06-2013 13:41:00,0,0.007212882,0.143326953,783.0,41.6,0,0.030999999,0.615999997
PoleBarn061313_22,PB,1237023.398,2384593.054,13-06-2013 13:43:35,0,0.001860798,0.062336728,783.0,41.7,0,0.008,0.268000007
PoleBarn061313_23,PB,1237023.063,2384543.658,13-06-2013 13:46:05,0,0.000930161,0.068366848,782.8,41.7,0,0.004,0.294
PoleBarn061313_24,PB,1236972.717,2384542.438,13-06-2013 13:48:31,0,0.002791553,0.184707761,783.1,41.7,0,0.012,0.79400003
PoleBarn061313_25,PB,1236970.643,2384593.13,13-06-2013 13:51:26,0,0.002092863,0.244399846,782.8,41.7,0,0.009,1.050999999
SFTCE070113_01,SFTCE,1243126.442,2377332.891,01-07-2013 11:29:45,0,0.004351895,0.006527842,772.0,25.5,0,0.017999999,0.027000001
SFTCE070113_02,SFTCE,1243156.528,2377541.956,01-07-2013 11:36:02,0,0.003362291,0.233919352,772.0,27.5,0,0.014,0.973999977
SFTCE070113_03,SFTCE,1242960.885,2377563.354,01-07-2013 11:41:05,0,0.003096202,0.181246892,768.9,28.8,0,0.013,0.760999978
SFTCE070113_04,SFTCE,1242950.736,2377359.723,01-07-2013 11:49:23,0.472967863,0,0.344492853,768.9,30.8,1.998999953,0,1.45599997
SFTCE070113_05,SFTCE,1243058.534,2377238.743,01-07-2013 12:01:32,0,0.002120981,0.091437854,771.9,33.2,0,0.009,0.388000011
SFTCE070113_06,SFTCE,1242768.62,2377372.203,01-07-2013 12:08:39,0,0.008933023,0.115659148,773.0,34.4,0,0.037999999,0.492000014
SFTCE070113_07,SFTCE,1242740.54,2377569.098,01-07-2013 12:15:24,0,0.005386869,0.10703475,772.4,35.3,-0.108000003,0.023,0.456999987
SFTCE070113_08,SFTCE,1242525.183,2377570.137,01-07-2013 12:21:42,0,0.008637829,1.121517062,772.4,36.3,0,0.037,4.803999901
SFTCE070113_09,SFTCE,1242506.688,2377637.502,01-07-2013 12:26:53,81.1348877,0.000933943,0.820935845,774.0,36.9,347.493988,0.004,3.516000032
SFTCE070113_10,SFTCE,1242337.923,2377574.466,01-07-2013 12:36:03,0,0.000697396,0.098332845,773.6,38.1,0,0.003,0.423000008
SFTCE070113_100,SFTCE,1241336.537,2380979.74,02-07-2013 16:02:36,0,0.001576356,0,767.7,45.7,0,0.007,-1.376000047
SFTCE070113_101,SFTCE,1241331.986,2380787.474,02-07-2013 16:08:45,0,0.002704229,0.037859198,768.0,45.6,0,0.012,0.167999998
SFTCE070113_102,SFTCE,1241323.918,2380564.696,02-07-2013 16:12:37,0,0.001802584,0.002703876,767.9,45.6,0,0.008,0.012
SFTCE070113_103,SFTCE,1241160.888,2380951.71,02-07-2013 16:19:14,0,0.001804324,0.089314036,768.4,45.5,0,0.008,0.395999998
SFTCE070113_104,SFTCE,1241125.219,2381152.428,02-07-2013 16:23:36,0,0.001581129,0.085155085,769.3,45.4,0,0.007,0.377000004
SFTCE070113_105,SFTCE,1240976.841,2381171.968,02-07-2013 16:28:45,0,0.003394413,0.104774214,770.0,45.1,0,0.015,0.463
SFTCE070113_11,SFTCE,1242146.67,2377558.818,01-07-2013 12:40:23,0,0.004184947,0.107878648,774.7,38.5,0,0.017999999,0.463999987
SFTCE070113_12,SFTCE,1242139.384,2377747.902,01-07-2013 12:45:02,0,0.011142679,0.064302541,774.5,38.9,0,0.048,0.27700001
SFTCE070113_13,SFTCE,1242379.753,2377788.373,01-07-2013 12:51:18,0,0.005092933,0.257424593,773.1,39.2,0,0.022,1.111999989
SFTCE070113_14,SFTCE,1242527.24,2377779.136,01-07-2013 12:55:45,0,0.003935474,0.215756536,773.6,39.4,-0.064000003,0.017000001,0.931999981
SFTCE070113_15,SFTCE,1242734.666,2377793.93,01-07-2013 13:01:23,0,0.001386931,0.051316444,772.7,39.5,0,0.006,0.222000003
SFTCE070113_16,SFTCE,1242950.517,2377787.306,01-07-2013 13:09:50,0,0,0.208668426,771.0,39.6,0,-0.003,0.904999971
SFTCE070113_17,SFTCE,1243172.203,2377770.035,01-07-2013 13:17:49,0,0.009180071,0.118422903,768.4,40.0,0,0.039999999,0.515999973
SFTCE070113_18,SFTCE,1243146.925,2377975.54,01-07-2013 13:25:42,0,0.001142382,0.064658836,765.7,40.3,0,0.005,0.282999992
SFTCE070113_19,SFTCE,1242940.301,2377958.879,01-07-2013 13:32:26,0,0.001596019,0.162793979,764.6,40.5,0,0.007,0.713999987
SFTCE070113_20,SFTCE,1242968.584,2378170.142,01-07-2013 13:37:35,0,0.00091547,0.030668251,767.5,40.5,0,0.004,0.134000003
SFTCE070113_21,SFTCE,1242782.446,2378183.075,01-07-2013 13:42:31,0,0,0.135639831,767.3,40.6,0,-0.001,0.592999995
SFTCE070113_22,SFTCE,1242790.01,2377978.09,01-07-2013 13:48:57,0,0.010998668,0.206454158,768.9,40.7,0,0.048,0.901000023
SFTCE070113_23,SFTCE,1242539.848,2377958.978,01-07-2013 13:55:10,0,0.010543131,0.218884572,769.1,40.7,0,0.046,0.954999983
SFTCE070113_24,SFTCE,1242566.296,2378153.198,01-07-2013 14:00:38,0,0.010114892,0.456779361,771.4,40.7,0,0.044,1.986999989
SFTCE070113_25,SFTCE,1242375.69,2378147.882,01-07-2013 14:07:16,0,0.002525773,0.198617592,770.5,40.7,0,0.011,0.86500001
SFTCE070113_26,SFTCE,1242372.137,2377982.618,01-07-2013 14:12:40,0,0.002064127,0.386450559,769.6,40.7,0,0.009,1.684999943
SFTCE070113_27,SFTCE,1242133.78,2377967.654,01-07-2013 14:19:09,0,0.001609074,0.123438992,771.1,40.6,0,0.007,0.537
SFTCE070113_28,SFTCE,1242127.874,2378171.004,01-07-2013 14:24:28,0,0.002989831,0.154321283,771.5,40.6,0,0.013,0.671000004
SFTCE070113_29,SFTCE,1242138.364,2378364.647,01-07-2013 14:30:26,0,0.002296753,0.118512459,770.7,40.7,0,0.01,0.515999973
SFTCE070113_30,SFTCE,1242398.548,2378391.344,01-07-2013 14:52:46,0,0.002977723,0,769.6,41.1,0,0.013,-1.067999959
SFTCE070113_31,SFTCE,1242610.865,2378563.934,01-07-2013 14:59:47,0,0.002054418,0.129884854,767.2,41.2,0,0.009,0.569000006
SFTCE070113_32,SFTCE,1242710.454,2378577.974,01-07-2013 15:05:50,0,0.000455678,0,766.0,41.3,0,0.002,-0.067000002
SFTCE070113_33,SFTCE,1242778.665,2378408.265,01-07-2013 15:09:36,0,0.002275883,0.067593716,765.4,41.4,0,0.01,0.296999991
SFTCE070113_34,SFTCE,1242557.462,2378370.208,01-07-2013 15:13:52,0,0.008428467,0.171075106,766.1,41.4,0,0.037,0.750999987
SFTCE070113_35,SFTCE,1242344.118,2378550.78,01-07-2013 15:19:05,0,0.006156926,0.154607236,766.9,41.4,0,0.027000001,0.677999973
SFTCE070113_36,SFTCE,1242136.427,2378603.401,01-07-2013 15:23:25,0,0.005474964,0.062962085,767.2,41.4,0,0.024,0.275999993
SFTCE070113_37,SFTCE,1242124.901,2378735.889,01-07-2013 15:27:20,0,0.004563992,0.048378319,767.7,41.5,0,0.02,0.211999997
SFTCE070113_38,SFTCE,1242319.892,2378775.531,01-07-2013 15:31:59,0,0.001824988,0.092161901,767.2,41.4,0,0.008,0.404000014
SFTCE070113_39,SFTCE,1242559.97,2378775.136,01-07-2013 15:35:57,0,0.000227648,0,765.6,41.4,0,0.001,-0.193000004
SFTCE070113_40,SFTCE,1242756.867,2378762.844,01-07-2013 15:40:21,0,0.001364994,0.08303716,765.1,41.4,0,0.006,0.36500001
SFTCE070113_41,SFTCE,1240514.527,2381185.283,02-07-2013 10:11:38,0,0,0.098861359,776.3,26.5,0,-0.007,0.407999992
SFTCE070113_42,SFTCE,1240757.316,2381157.235,02-07-2013 10:16:24,0,0,0.071797527,776.3,27.2,0,-0.001,0.296999991
SFTCE070113_43,SFTCE,1240774.458,2380982.931,02-07-2013 10:20:29,0,0.005541433,0.124320842,775.5,27.9,0,0.023,0.515999973
SFTCE070113_44,SFTCE,1240944.48,2380948.78,02-07-2013 10:24:06,0,0.00528382,0.020654932,774.6,28.5,0,0.022,0.086000003
SFTCE070113_45,SFTCE,1240971.402,2380744.734,02-07-2013 10:30:08,0,0.006461495,0.076819986,774.9,29.7,0,0.027000001,0.32100001
SFTCE070113_46,SFTCE,1241155.21,2380762.069,02-07-2013 10:33:49,0,0.007146662,0.050503075,773.4,30.5,0,0.029999999,0.211999997
SFTCE070113_47,SFTCE,1241146.467,2380579.121,02-07-2013 10:37:04,0,0.009503279,0.146350488,773.1,31.2,0,0.039999999,0.615999997
SFTCE070113_48,SFTCE,1241135.73,2380381.511,02-07-2013 10:42:34,0,0.007585567,0.088419259,773.9,32.2,0,0.032000002,0.372999996
SFTCE070113_49,SFTCE,1241340.958,2380378.353,02-07-2013 10:47:58,0,0,0.062938526,775.0,33.2,0,0,0.266000003
SFTCE070113_50,SFTCE,1241324.676,2380140.382,02-07-2013 10:54:06,0,0.00400545,0.512933135,773.5,33.9,0,0.017000001,2.177000046
SFTCE070113_51,SFTCE,1241344.778,2379989.881,02-07-2013 10:57:39,0,0.006118802,0.152970061,773.6,34.3,0,0.026000001,0.649999976
SFTCE070113_52,SFTCE,1241568.969,2379986.431,02-07-2013 11:02:00,0,0.003763927,0.033875342,774.3,34.7,0,0.016000001,0.143999994
SFTCE070113_53,SFTCE,1241550.634,2379729.342,02-07-2013 11:07:31,0,0.004219085,0.014532406,773.0,35.3,0,0.017999999,0.061999999
SFTCE070113_54,SFTCE,1241744.714,2379778.389,02-07-2013 11:14:07,0,0.008663002,0.016857734,773.9,36.0,0,0.037,0.071999997
SFTCE070113_55,SFTCE,1241730.289,2379562.117,02-07-2013 11:20:11,0,0.006993238,0.138932347,772.0,36.6,0,0.029999999,0.596000016
SFTCE070113_56,SFTCE,1241946.499,2379526.02,02-07-2013 11:24:59,0,0.002796405,0.018176632,773.0,37.1,0,0.012,0.078000002
SFTCE070113_57,SFTCE,1241905.784,2379383.788,02-07-2013 11:29:02,0,0.00371771,0.196806267,771.5,37.4,0,0.016000001,0.847000003
SFTCE070113_58,SFTCE,1241951.843,2379175.838,02-07-2013 11:34:15,0,0.002089605,0.03668417,771.9,37.8,0,0.009,0.158000007
SFTCE070113_59,SFTCE,1241962.578,2378984.481,02-07-2013 11:38:59,0,0.003011111,0.051652141,770.8,38.1,0,0.013,0.223000005
SFTCE070113_60,SFTCE,1242122.227,2378984.357,02-07-2013 11:44:10,0,0.00046271,0.022441445,770.4,38.3,0,0.002,0.097000003
SFTCE070113_61,SFTCE,1242349.691,2378943.46,02-07-2013 11:49:33,0,0.000691909,0,768.5,38.5,0,0.003,-0.083999999
SFTCE070113_62,SFTCE,1242529.478,2378984.553,02-07-2013 11:53:48,0,0.000920035,0.022540843,766.9,38.7,0,0.004,0.097999997
SFTCE070113_63,SFTCE,1242782.966,2378980.038,02-07-2013 11:59:39,0,0.002527334,0.055141822,766.8,39.0,0,0.011,0.239999995
SFTCE070113_64,SFTCE,1242733.124,2379191.498,02-07-2013 12:05:36,0,0.003206162,0.062520169,764.8,39.2,0,0.014,0.273000002
SFTCE070113_65,SFTCE,1242723.293,2379375.774,02-07-2013 12:12:26,0,0.003886354,0.151567787,763.7,39.3,0,0.017000001,0.662999988
SFTCE070113_66,SFTCE,1242746.492,2379572.013,02-07-2013 12:17:41,0,0.002738839,0.16980806,762.7,39.4,0,0.012,0.744000018
SFTCE070113_67,SFTCE,1242536.758,2379750.102,02-07-2013 12:23:56,0,0.003875158,0.155918121,761.5,39.3,0,0.017000001,0.684000015
SFTCE070113_68,SFTCE,1242568.824,2379602.023,02-07-2013 12:29:16,0,0.003427339,0.17753619,763.3,39.3,0,0.015,0.77700001
SFTCE070113_69,SFTCE,1242574.636,2379398.929,02-07-2013 12:33:18,0,0.003199688,0.044338536,763.5,39.3,0,0.014,0.194000006
SFTCE070113_70,SFTCE,1242593.643,2379191.238,02-07-2013 12:37:54,0,0.005489811,0.109796211,763.9,39.2,0,0.024,0.479999989
SFTCE070113_71,SFTCE,1242372.089,2379134.962,02-07-2013 12:42:49,0,0.001833506,0.000229188,764.9,39.0,0,0.008,0.001
SFTCE070113_72,SFTCE,1242137.105,2379147.866,02-07-2013 12:50:27,0,0.00943414,0.153017148,767.7,38.9,0,0.041000001,0.665000021
SFTCE070113_73,SFTCE,1242159.888,2379353.812,02-07-2013 12:57:30,0,0.001612708,0,768.9,39.0,0,0.007,-0.224999994
SFTCE070113_74,SFTCE,1242299.1,2379395.764,02-07-2013 13:03:10,0,0,0.03661757,769.1,39.2,0,-0.002,0.158999994
SFTCE070113_75,SFTCE,1242310.699,2379562.781,02-07-2013 13:11:07,0,0.000229483,0.005048619,767.6,39.7,0,0.001,0.022
SFTCE070113_76,SFTCE,1242287.409,2379729.443,02-07-2013 13:18:55,0,0.002513935,0,766.4,40.5,0,0.011,-0.372000009
SFTCE070113_77,SFTCE,1242362.297,2380003.208,02-07-2013 13:28:34,0,0.003189513,0.152868792,765.7,41.2,0,0.014,0.671000004
SFTCE070113_78,SFTCE,1242145.315,2379940.928,02-07-2013 13:38:19,0,0.000908994,0,764.5,41.5,0,0.004,-0.054000001
SFTCE070113_79,SFTCE,1242163.613,2379787.416,02-07-2013 13:44:51,0,0.000455099,0.002275496,766.0,41.7,0,0.002,0.01
SFTCE070113_80,SFTCE,1242174.068,2379589.401,02-07-2013 13:49:49,0,0,0.073201373,767.9,41.8,0,-0.002,0.32100001
SFTCE070113_81,SFTCE,1241982.413,2379725.761,02-07-2013 13:57:51,0,0.0006828,0,766.9,42.0,0,0.003,-0.089000002
SFTCE070113_82,SFTCE,1241946.577,2379981.736,02-07-2013 14:08:08,0,0.00227773,0.122997418,768.7,42.5,0,0.01,0.540000021
SFTCE070113_83,SFTCE,1241905.961,2380170.113,02-07-2013 14:13:55,0,0.003631977,0.152770028,767.3,43.0,0,0.016000001,0.672999978
SFTCE070113_84,SFTCE,1241945.282,2380345.381,02-07-2013 14:19:29,0,0.008373663,0.172678515,766.2,43.5,0,0.037,0.763000011
SFTCE070113_85,SFTCE,1241921.726,2380547.887,02-07-2013 14:32:55,0,0.00293331,0.183219016,765.6,44.2,0,0.013,0.811999977
SFTCE070113_86,SFTCE,1241931.229,2380773.735,02-07-2013 14:39:50,0,0.005178028,0.336571813,764.6,44.5,0,0.023,1.495000005
SFTCE070113_87,SFTCE,1241753.585,2380970.425,02-07-2013 14:46:15,0,0.001570934,0,762.9,44.8,0,0.007,-0.013
SFTCE070113_88,SFTCE,1241780.354,2380788.75,02-07-2013 14:51:19,0,0.00044932,0,764.2,45.0,0,0.002,-0.004
SFTCE070113_89,SFTCE,1241756.408,2380581.183,02-07-2013 14:57:39,0,0.005844532,0.070583969,764.4,44.9,0,0.026000001,0.31400001
SFTCE070113_90,SFTCE,1241736.777,2380373.815,02-07-2013 15:02:35,0,0.002251426,0.056285646,765.6,44.9,0,0.01,0.25
SFTCE070113_91,SFTCE,1241755.685,2380177.862,02-07-2013 15:07:47,0,0.001577027,0.044156764,766.1,44.9,0,0.007,0.195999995
SFTCE070113_92,SFTCE,1241791.341,2379959.571,02-07-2013 15:12:49,0,0.000901913,0.010146516,766.5,44.8,0,0.004,0.045000002
SFTCE070113_93,SFTCE,1241550.949,2380167.775,02-07-2013 15:19:05,0,0.001129242,0.078369379,768.0,44.9,0,0.005,0.347000003
SFTCE070113_94,SFTCE,1241574.6,2380370.961,02-07-2013 15:25:28,0,0.001354767,0.024611609,768.3,45.1,0,0.006,0.108999997
SFTCE070113_95,SFTCE,1241564.746,2380563.787,02-07-2013 15:33:32,0,0.001579279,0.050085708,768.4,45.4,0,0.007,0.222000003
SFTCE070113_96,SFTCE,1241539.395,2380721.555,02-07-2013 15:38:34,0,0.004722541,0.196097866,766.4,45.6,0,0.021,0.871999979
SFTCE070113_97,SFTCE,1241583.942,2380942.699,02-07-2013 15:44:07,0,0.002021357,0,765.9,45.8,0,0.009,-0.126000002
SFTCE070113_98,SFTCE,1241580.115,2381169.514,02-07-2013 15:50:14,0,0.001346446,0.092904747,765.5,45.9,0,0.006,0.414000005
SFTCE070113_99,SFTCE,1241354.906,2381184.122,02-07-2013 15:57:09,0,0.002694088,0.084414735,765.6,45.8,0,0.012,0.375999987
SFTCW062113_01,SFTCW,1243382.214,2373800.664,21-06-2013 10:27:44,2.279812098,0.000239677,0.290249407,777.1,30.1,9.512000084,0.001,1.210999966
SFTCW062113_02,SFTCW,1243430.995,2373765.669,21-06-2013 10:31:37,0,0.000239125,0.019369164,777.1,30.8,0,0.001,0.081
SFTCW062113_03,SFTCW,1243458.554,2373845.49,21-06-2013 10:34:33,0,0,0.053928949,777.0,31.4,0,0,0.225999996
SFTCW062113_04,SFTCW,1243353.132,2373661.63,21-06-2013 10:40:12,0,0,0.185218856,777.0,32.5,0,-0.001,0.778999984
SFTCW062113_05,SFTCW,1243282.479,2373708.569,21-06-2013 10:45:59,0,0.000947771,0.168466315,777.1,33.6,0,0.004,0.711000025
SFTCW062113_06,SFTCW,1243279.286,2373745.644,21-06-2013 10:48:58,4.01639843,0.000946594,1.775810361,777.4,34.1,16.97200012,0.004,7.504000187
SFTCW062113_07,SFTCW,1243212.079,2373764.525,21-06-2013 10:53:35,0,0.000471975,0.189026132,777.5,35.0,0,0.002,0.800999999
SFTCW062113_08,SFTCW,1243227.248,2373852.455,21-06-2013 10:56:57,0,0.001649238,0.189662337,777.5,35.5,0,0.007,0.805000007
SFTCW062113_09,SFTCW,1243258.973,2373802.959,21-06-2013 11:00:51,0,0.000940835,0.398678869,777.7,36.1,0,0.004,1.695000052
SFTCW062113_10,SFTCW,1243291.024,2373816.807,21-06-2013 11:04:18,5.482552528,0.000938954,1.211720228,777.4,36.6,23.3560009,0.004,5.162000179
SFTCW062113_100,SFTCW,1242940.686,2374258.919,25-06-2013 11:55:19,0,0.001860723,0.126529127,777.0,39.3,0,0.008,0.54400003
SFTCW062113_101,SFTCW,1242808.889,2374323.661,25-06-2013 11:59:41,0,0.002324552,0.176433474,776.3,39.2,0,0.01,0.759000003
SFTCW062113_102,SFTCW,1242556.079,2374367.588,25-06-2013 12:05:19,0,0.003020548,0.141733438,775.7,39.1,0,0.013,0.610000014
SFTCW062113_103,SFTCW,1242574.437,2374537.738,25-06-2013 12:10:46,0,0.005807612,0.089669526,775.3,39.0,0,0.025,0.386000007
SFTCW062113_104,SFTCW,1242804.973,2374573.014,25-06-2013 12:15:42,0,0.004879957,0.481489122,775.3,38.9,0,0.021,2.072000027
SFTCW062113_105,SFTCW,1242942.438,2374360.189,25-06-2013 12:20:12,0,0.00185999,0.09416201,775.7,38.9,-0.061000001,0.008,0.405000001
